NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027
180007186659;2018;7;F;0;2;1;1;3;1;3;0;;;;;;;;3136702;Juiz de Fora;31;MG;1;1;1;1;448;454;457;460;506.1;555.8;527.7;426.1;ACCAAEEBEBBABDCBCACCBAADDEBACDCABECBABBEAADEA;BDBAACAADCBEEDADEEADDCCCEEBCCEBAABCBEBBAABCBC;99999BBDBDAEADEEECBDEAEDDBAEBDBEBCDADABBCCBBCABAED;DEBBBAEABDADDBBCDEDA.DBCECABEAECBEDBCDEBDBABA;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;100;80;80;20;400;D;D;B;B;2;C;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;C;A;A;A;A;A
180007186660;2018;11;F;0;3;1;3;0;1;;0;;;;;;;;3127107;Frutal;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;B;A;B;5;B;A;C;D;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;A;C;A
180007186661;2018;4;F;0;4;1;2;0;2;1;0;2927408;Salvador;29;BA;2;1;1;2927408;Salvador;29;BA;1;1;1;1;448;452;456;460;365.2;415.8;518.2;447.8;AABABCDBDCBABCCBCAECEDBCADABBDACBBABCAEBBADCD;AABEBCAABDADBADCBADABBABBCBEAEDEBDDBAADDCABAC;99999ABBDCEEBADAAACCBABDCAAACABBBBCCAAABADDAABABCD;DCDAADABCAAAABBCBADBDABCDCDAABDBACEDCBABADECA;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;40;40;120;40;360;D;E;B;B;5;C;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;B;A;A;A;B;C
180007186663;2018;2;F;0;3;1;2;0;2;1;0;1504604;Mocajuba;15;PA;2;1;1;1504604;Mocajuba;15;PA;1;1;1;1;450;451;455;461;454.8;584.4;474.9;523.5;BBCAECEACBCACADADEDDACCABAAEBBDCDBBACDEECAAEE;BDAEBBAAEDCABAEEACDBEDCCDEABABCDACBEBBECABBDE;99999CDBDBAAEBDEBAEBDCACDDBEADAAAECCACABEBADDECDAB;EBBDCDDCECBAAAAEBCDBEDAEBCCAADBACBECAABDCADBD;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;140;140;120;120;160;680;E;F;F;B;5;D;A;C;D;A;B;B;B;B;A;B;A;A;C;A;A;E;A;B;B;B;C
180007186664;2018;5;M;0;1;1;1;3;1;;0;;;;;;;;3303401;Nova Friburgo;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;F;E;E;D;4;Q;B;C;D;D;B;B;B;B;A;B;B;B;E;B;B;E;B;C;B;A;D
180007186665;2018;11;F;0;1;1;1;6;1;3;0;;;;;;;;3201308;Cariacica;32;ES;1;1;1;1;448;451;455;460;410.7;529;496.6;417.1;ACBABEDDACBBBECBEACECCDBBDCBBBADBCDEACECDECBE;ABCAADABAAEABBEBBEEBAACDDDCABAECEDAADACCEABED;99999CACDBAEBBABAAECEADABADACDBBAACAACAEDACEEBBBBB;ADDACBAABCDEBADEDDCCCDBDBEBCBECCBBBCCDBADDCCD;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;40;40;120;20;340;B;B;A;B;2;D;A;B;C;A;A;B;B;B;A;B;A;A;B;B;A;C;B;B;B;A;A
180007186666;2018;3;F;0;3;1;1;1;1;1;0;;;;;;;;2800308;Aracaju;28;SE;1;1;1;1;449;454;457;462;397.1;535.9;540.8;443.3;CADBEBABCDCDBADEBCCDEACCCBEDEAABCCEABCACABDAD;AADCDBBABAADAADDAECDCEAADEBABDCACADADBEDAEBDC;99999BBDCCDCADDABEBDCCEAACEDBACDAABDBAECBCBBDBECAA;AACAECABEADAEDBCACDAAECBACAA..CADBADAEDCBCECB;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;120;120;100;120;80;540;D;E;D;B;4;E;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B;A;A
180007186667;2018;2;F;0;3;1;2;0;2;1;0;1506807;Santarém;15;PA;2;1;1;1506807;Santarém;15;PA;1;1;1;1;448;452;456;460;421.5;596.6;526.8;491.9;CDBEDCBAEABBCACBCDDAADABDCBBCDDDCCBBBDBEAAABE;BEBCACBABBACEEAEBEEADAAEBEECAAABABBAABABBCECB;DACCC99999EBEDDECEEDCACDBBABACBBBEDCEAEBDDEBACCECC;BADABDCBBEADADCCBAACECACDEDBAEABACEBADABEBDCB;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;140;120;140;140;100;640;E;E;B;B;5;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180007186668;2018;6;F;0;1;1;1;1;1;;0;;;;;;;;2910800;Feira de Santana;29;BA;1;1;1;1;449;451;455;462;390.7;542.6;538.1;406.7;EEDBBACAABECABDEBBECBBCACECAAABACEACDDDBEEDBD;ABECCEAAAABCAEDEAAEDAEACAADADAEDDEACBBABAECBB;99999CCABBCEECBBDBADDAADBACACBABACECCCACBCBEBDBCDB;BCBBACCAAAEAACABBBCAAAAADCECDAAABACAACADBBBCA;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;120;40;40;120;40;360;E;C;C;B;3;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A;A;B
180007186670;2018;3;F;0;3;1;1;1;1;1;0;;;;;;;;2905701;Camaçari;29;BA;1;1;1;1;447;452;456;459;538.1;640.1;605.7;665.5;DCDBDCCACBDABDACAECDBBCBDADCBBECEDBBABEEEBCBE;BCBCEECBDADAECDDBEEBBCACBBECDECADEEEBEBABCECC;BBEDE99999ABEAACCACCDBBBDABEDCCBEBDBEDDADCBDCBEECB;BBCCDDECBDCDBADCCCBADCCABDEECCEDCCCEBBCBBDCEC;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;160;140;160;160;80;700;E;B;F;B;3;G;A;B;C;B;A;B;B;A;A;A;A;A;A;A;A;C;A;A;B;A;A
180007186671;2018;13;M;1;3;1;1;12;1;1;0;;;;;;;;3523107;Itaquaquecetuba;35;SP;1;1;1;1;450;453;458;461;459;596.1;370.8;499.6;BBAEEABBDBCBEECCCABCAAEDECAEAEACCEAEAACECECEE;EBCCADCADEEBBAEAAABEAAACADECCDCECEBAAABEBEDEE;99999DDACDDBAEEAABCEAECCACBCCACEBABDCCBAABADEDDDAD;DEECDDCCECBEDBDCCBDBBADDDADCCAEDBADCDDECDDDEE;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;120;100;120;100;40;480;A;C;F;F;5;C;A;B;B;A;A;B;A;A;A;B;A;A;B;A;A;B;B;A;B;A;A
180007186672;2018;4;F;0;2;1;1;1;1;;0;;;;;;;;3154606;Ribeirão das Neves;31;MG;1;1;1;1;448;452;456;460;436;538.9;446.5;451.2;ACBEAECDEBCDCECDADEDDCBEDEADCCDACCDCBCEACACBA;ABCABABBABDAEACABBEDCCADCEDBBEBABBDDBCABBCCBB;99999EDCABEBBEDBBADABBCBBACCBACDABABCAADDACEABDACE;CDBBDCBCDDCBDCDAEECBEBCBADDBBECDCEBBBDBDEBACB;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;100;60;60;100;40;360;C;C;B;B;6;D;A;B;C;B;A;C;A;B;A;B;A;A;B;B;A;E;A;C;B;A;A
180007186673;2018;4;F;0;3;1;1;2;1;1;0;;;;;;;;1702109;Araguaína;17;TO;1;1;1;1;447;454;457;459;608.5;670.6;595.3;556.2;DBDABBAAEEBECDDBEDCAEBAEBCDACEBCBDDBEEDEABCBD;BDECAAACDDECBEEDAEABEBEDDEEBCECACCEBCBCDAEDCB;99999CDDCACAADCBBECDDAADADEEDDBECABCECCBADADADCAED;BBDDDAECEACACDECBBADADCACCDDCEEAADCEEBCABDDBD;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;180;180;180;200;200;940;E;E;C;A;3;E;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;C;A;B;B;A;A
180007186674;2018;4;F;0;3;1;1;1;1;;0;;;;;;;;4205407;Florianópolis;42;SC;0;1;1;0;;452;456;;;443.7;457.9;;;CDADDADDAAACEBEACEDCBDADCBEDCDDACDCEBDBEEDBCD;99999EDDEEABAEBEBCECBCBBBCBCEAEEBBACEEADCDBCDADBCB;;1;;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;;1;140;60;60;100;0;360;E;E;B;B;6;C;A;B;C;B;A;B;B;B;A;B;A;A;B;A;A;E;A;A;B;A;A
180007186675;2018;15;F;1;1;1;1;5;1;3;0;;;;;;;;3518800;Guarulhos;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;A;A;A;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;E;A;B;B;A;A
180007186676;2018;3;F;0;3;1;1;1;1;1;0;;;;;;;;3106705;Betim;31;MG;1;1;1;1;447;452;456;459;433.7;577.1;432.8;391.4;ACBCBCCBCBCBCBBCABCBBDCBACCBACECCBADCCEEAABBA;CBEBCDCBECDCDBDECDCDBCADCDBCCCCCDBCDCDACDBCDA;99999CBCBCDBCDACDCDCBCDCDBCCBDBCDBDDBCCCDBDCBDBDCD;ABBBCCDCCBDAEBBCBDCCBDBDDDBABCEBECCABDDCCABEC;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;40;40;80;40;320;F;D;D;B;5;I;A;C;D;B;A;B;B;B;A;B;A;A;B;A;A;D;B;A;B;A;A
180007186677;2018;3;F;0;1;1;2;0;2;1;0;4306452;Dois Lajeados;43;RS;2;1;1;4309407;Guaporé;43;RS;1;1;1;1;448;453;458;460;558.6;647.2;634.6;551;BABEECADBEACBDEEBDAECCADDBCCDCABCBABABCEECADD;ECBABEEEDAEBECAEAEAADEBECAADEAEEADDBAABADEDEE;99999EBCBBACDCBEAEABCBDDDCBCECBDDBBABDAEACEDAAACAC;ABDCBECCBEADBEACDEABECABCDAEECDDBCCDABEEADACD;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;140;120;120;120;160;660;B;D;A;A;5;E;A;B;D;A;A;B;B;B;A;B;A;A;B;A;A;C;A;A;B;B;A
180007186678;2018;15;F;1;3;1;1;12;1;1;0;;;;;;;;3143302;Montes Claros;31;MG;1;1;1;1;449;452;456;462;417.9;628.5;502.5;520.9;CEBACABBACDABCDEACEBDCEDDAAACEEAADAAAEAAEDEDD;ACCAAAABACABDCBAEDECBDDEBEEBDECAEBDDAECDCACCC;EBACE99999CBEBBBDEDEDBBABEDDBACBABCEBADCDCBABECDCC;BDADECAACDEAEDEEACAAEEABCEEBBAEBDAEEDAAADDDDA;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;120;140;120;160;200;740;B;A;F;F;4;E;A;B;D;B;B;B;A;A;A;A;A;A;B;A;A;D;A;B;B;A;A
180007186679;2018;12;M;1;2;1;1;10;1;1;0;;;;;;;;3200409;Anchieta;32;ES;1;1;1;1;448;454;457;460;419.8;427.9;540.5;537.2;ABDDABEEDBBCBBCBADCCDCECDADDBBCECDEBACCABACEA;AEDBBAAADEEBBAACCAEEBAADBAAEECEEDDACEEACBBDDD;CBEDA99999ACAACDECEDEBACEBEDCAADBCCAECCBCDAAAEECCE;CBDACECBBDAEDECABCDBEDCACADEBADCBCCBAAADECECB;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;40;40;120;40;360;H;H;F;F;3;B;A;C;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;A;A;A
180007186680;2018;8;M;0;3;1;1;5;1;;0;;;;;;;;3118601;Contagem;31;MG;1;1;1;1;447;452;456;459;447.9;624.9;556.5;535.1;ACCBBDCBDADEDCBCADDBCBACEEDACCACBECBBBAEDDBBA;EABCAEEDEADAEABEADECBAABBEEAEECACBEDAEADBECCC;99999DBDBBEBEEBECBAEDADBBACDDACBCEABBEBBDDEBAADACB;BDEDCDEBCCACAAEBCABEADCABDABBABCDDCAEECBECBCA;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;120;120;120;20;500;E;E;D;B;4;G;A;B;C;A;A;B;A;B;A;A;A;B;C;A;A;C;B;B;B;A;B
180007186681;2018;13;F;1;2;1;1;12;1;1;0;;;;;;;;2408102;Natal;24;RN;1;1;1;1;448;451;455;460;502.1;595.5;523.4;381;ACADBDECABCBCCEBAEDCDCDDEEBDCDBEACABECBDAABAE;ABCBEAABDCCEDEEDBCBEBCCBCEA*CBCCEBABBCEABBCBD;ADCEC99999EACBABEBACABEEBCBACDAAABEBBCACEAEEABDCBE;CBDCACBEBCBEDDACEABCDACEBDACEB.DBBAACBBACBDBC;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;100;60;40;80;20;300;E;E;B;C;5;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;B;B;B;A;A
180007186683;2018;1;F;0;3;1;2;0;4;1;0;3550308;São Paulo;35;SP;4;1;1;3534401;Osasco;35;SP;1;1;1;1;448;452;456;460;723.3;719.1;622.9;764.5;BBDCEDBBBDBCEDACAADDDEBDBCCACDEBCADDDCBEABABA;AEECDECBEBECACAEADEDBDAABEECDACABBEDBEBBEBECC;BBEAC99999BBEADCCBCADBECBABACCABBAEEDEDDDCDADDCECB;ADBEAABBABADBEDEBBBEEBCCCBCDBBADBDCBBCDDBBCBB;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;140;140;140;140;140;700;D;C;C;B;3;D;A;C;D;B;A;B;B;B;B;B;A;B;B;A;B;D;B;B;B;B;B
180007186684;2018;6;F;0;3;1;1;3;1;;0;;;;;;;;1721000;Palmas;17;TO;1;1;1;1;448;451;455;460;636.7;716.8;705.3;705.4;BCAAEEBCEEACBCAEAEDECAEDECEBBD*DCEEEEEBECEDEA;CACDDBDDECCEBEEEBCEBEDAABBBEDBEDDDBEBACAABADE;BBDEC99999CECBDBDBABABDDBBBEADDBACEDBEBCBCDEAACACA;ADDDDADBDDADCCEEDBDEEDDDCDADDCDCCDBDBDDABDDCE;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;160;160;180;180;180;860;F;E;D;B;6;O;A;D;D;B;B;B;B;B;A;B;A;A;C;A;B;E;B;C;B;A;A
180007186685;2018;4;M;0;1;1;2;0;1;1;0;4315602;Rio Grande;43;RS;1;1;1;4315602;Rio Grande;43;RS;1;1;1;1;447;451;455;459;613.4;617;599.3;720.1;EDDBBACBAEBACABBCEDABCAEDDBECABEADCBEACEAABAA;DBCDDECACDCEBEEAACBEEECADDBEDADDCBABBDCBABAEB;BBACC99999CECEACDBABCCEDBBBABDECCCEABECBBCEEBEAADC;EBDDCBEBBDADDADBBDBBACCADAECAECCADAEBACDCDCEA;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;160;160;180;160;160;820;E;E;D;D;4;F;A;C;D;B;A;B;A;B;B;B;A;B;D;A;A;C;A;B;B;B;A
180007186686;2018;10;M;0;3;1;1;9;1;1;0;;;;;;;;1500800;Ananindeua;15;PA;1;1;1;1;449;451;455;462;591.6;691.5;620.7;711.9;ECACABCAEBEBECDDBDBBDEDAEEEEDCCDCBEBAEBCDCABE;CECDDBDEECCEBEEEBCEEEDCABEBEDACDEBBDEDCAABAAE;99999BAEECAEEBABDBDCECDDBBBAADECAEEDABCCBCCEBECCDA;BCCCBCDCCCDDCDBCABCAECCBCBBAAEEDDDCBACECACADD;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;160;40;40;120;0;360;C;E;B;B;6;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;A;A;A
180007186687;2018;4;F;0;3;1;1;1;1;1;0;;;;;;;;3525904;Jundiaí;35;SP;1;1;1;1;447;453;458;459;524.8;632.3;602.5;633.6;BBADCBAADDAABEBEBDDCBDAEDCCDDEEACEDEEBDDACBEE;ECCADBAEDDDDBDBCCECACABEEDCCEBDEBEBCBEBADBBEA;BDEAB99999DBBBDAAEDCABEDBBBCDCBDEB*BBDADACEDABABAC;CBCDDBCABBADDDEECBBDBEEADCECACDDADECECBECACDA;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;140;180;140;80;200;740;E;E;D;A;3;G;A;C;D;B;A;B;A;B;A;B;A;A;B;B;B;E;B;B;B;A;E
180007186688;2018;3;F;0;1;1;1;1;1;1;0;;;;;;;;3302700;Maricá;33;RJ;1;1;1;1;449;451;455;462;468.1;662.5;608.9;475.8;AEAEADABDAEBCADABCAECEEDACABDBACCEACBCACACEDC;CCCADBEDEBBECEEABCEBAEADBDBEDAEECCBEBDCAEACEC;ABAEC99999CEEBABDBACECDCBCBEADEDACEDABCCBABEBBAADA;BCBEECDCEADDADADA*DDBCDCCBCBBEBCECEBDEACCEACE;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;120;160;100;120;100;600;B;E;C;B;4;B;A;B;C;A;A;B;B;A;A;B;A;A;B;B;A;C;A;B;B;A;A
180007186689;2018;4;F;0;1;1;2;0;2;1;0;3305109;São João de Meriti;33;RJ;2;1;1;3304557;Rio de Janeiro;33;RJ;1;1;1;1;447;452;456;459;417.2;516.4;463.3;588;ABACDEABCDEABBCABCBDEBDECADEBABCDEBCCDEAECABC;BABCDCEBDEAEBBACDEACAEDBCEACDCCCEEADCACAECAEB;99999EECDBABDBCEABCABDEBEBDADACDBBEBAEACEDAEADAACE;CBCDAEBDBDDEADCDBBADCCEAADBCDADCBDCEEBCAEDBEA;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;120;100;120;120;580;H;E;F;B;3;A;A;B;D;A;A;B;A;B;A;B;A;B;B;B;A;D;B;A;B;B;A
180007186690;2018;3;F;0;3;1;2;0;4;1;0;5103403;Cuiabá;51;MT;4;1;1;5103403;Cuiabá;51;MT;1;1;1;1;448;453;458;460;541.2;636.4;544.5;466.3;BADCCABDDBDBBDEBEADCBAAEDAABDCBAAACEDABEAACCA;CDCBDEBEDAEDDDDECEDDCBBE..CCE.BEDCECBDCADCEDE;BCDDA99999ADEBBEAEBBCBDACBECBCADDBBC*B.BDCABA.ABAA;DDBBADEDDCACBCBBACBCCDAEDBBCEAABAABDDEDCEBDAB;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;160;120;140;120;0;540;G;G;E;E;4;N;A;D;E;B;A;B;C;B;A;B;A;B;D;A;B;E;A;D;B;B;B
180007186691;2018;2;F;0;3;1;2;0;2;3;0;1503606;Itaituba;15;PA;2;1;1;1503606;Itaituba;15;PA;0;1;1;0;;453;458;;;494.8;470.7;;;CDBCAEDCCCCCB*CCDCBECCEADDACABDEBBEDACBEAEDDD;99999DBCBDEAEBCABBCACCBDEBC*BCCDBBCDDABCADAECBACBE;;1;;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;;1;120;40;40;120;40;360;B;F;A;D;6;E;A;C;D;A;B;B;A;B;A;A;A;A;B;A;A;D;A;A;B;B;A
